Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tɕendɤre ʑmbrɯ ɯtaʁ toɕe tɕe nɯ ɕɯŋgɯ ɯʑo ɯsɤtɕha nɯ tɕu nɤki yalishan kɤti nɯnɯtɕu	tɕendɤre ʑmbrɯ ɯtaʁ toɕe tɕe nɯɕɯŋgɯ ɯʑo ɯsɤtɕha nɯtɕu nɤki ali shang ti nɯnɯtɕu	['tɕendɤre', 'ʑmbrɯ', 'ɯtaʁ', 'toɕe', 'tɕe', 'nɯ', 'ɕɯŋgɯ', 'ɯʑo', 'ɯsɤtɕha', 'nɯ', 'tɕu', 'nɤki', 'yalishan', 'kɤti', 'nɯnɯtɕu']	['tɕendɤre', 'ʑmbrɯ', 'ɯtaʁ', 'toɕe', 'tɕe', 'nɯɕɯŋgɯ', 'ɯʑo', 'ɯsɤtɕha', 'nɯtɕu', 'nɤki', 'ali', 'shang', 'ti', 'nɯnɯtɕu']	-1	0.9570552147239264	[1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444444444444, 0.25, 0.2, 0.5, 0.3333333333333333, 0.0, 0.2222222222222222, 0.2, 0.18181818181818182, 0.0]	0.48878787878787877
ɲɤlɤt tɕe tɕendɤre iɕqha nɯ 	ɲɤlɤt tɕetɕendɤre iɕqhanɯ	['ɲɤlɤt', 'tɕe', 'tɕendɤre', 'iɕqha', 'nɯ', '']	['ɲɤlɤt', 'tɕetɕendɤre', 'iɕqhanɯ']	-3	0.9433962264150944	[1.0, 0.42857142857142855, 0.26666666666666666, 0.0, 0.0, 1.0]	0.4492063492063492
ɯku ɯtaʁ kutɯtɯɣ ʑo tɕe tɕendɤre	ɲɤsɯso ri ɯku ɯtaʁ kɯtɯt ɣʑo tɕetɕendɤre	['ɯku', 'ɯtaʁ', 'kutɯtɯɣ', 'ʑo', 'tɕe', 'tɕendɤre']	['ɲɤsɯso', 'ri', 'ɯku', 'ɯtaʁ', 'kɯtɯt', 'ɣʑo', 'tɕetɕendɤre']	1	0.7777777777777778	[0.2222222222222222, 0.0, 0.4, 0.0, 0.25, 0.0]	0.14537037037037037
nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chonɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕe iɕqha 	nɯtaʁ nɯtɕu iɕqha pjɯrɯ chonɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕetɕe ɕqha	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chonɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕe', 'iɕqha', '']	['nɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chonɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕetɕe', 'ɕqha']	-3	0.9664429530201343	[0.5714285714285714, 0.4444444444444444, 0.2, 0.0, 0.0, 0.14285714285714285, 0.15384615384615385, 0.18181818181818182, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 1.0]	0.21286491286491285
ki sakaβ ɯrkɯ nɯtɕu si ɯɣɤ́ʑu toti	ki sakaβ ɯrkɯ tɕeri ɣɤʑu toti	['ki', 'sakaβ', 'ɯrkɯ', 'nɯtɕu', 'si', 'ɯɣɤ́ʑu', 'toti']	['ki', 'sakaβ', 'ɯrkɯ', 'tɕeri', 'ɣɤʑu', 'toti']	-1	0.8571428571428571	[1.0, 1.0, 1.0, 0.4, 0.0, 0.0, 0.0]	0.4857142857142857
tɕe nɯnɯ ndʑɯrwɯz ŋu	tɕe nɯnɯ ndʑɯrwɯz ŋu	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
nɤki hehua kunɤmɲama ɲɯɕti ma aʑo hehua ɲɯmaʁa 	nɤki hehua kunɤmɲɤm ɲɯɕti malache hua ɲɯma	['nɤki', 'hehua', 'kunɤmɲama', 'ɲɯɕti', 'ma', 'aʑo', 'hehua', 'ɲɯmaʁa', '']	['nɤki', 'hehua', 'kunɤmɲɤm', 'ɲɯɕti', 'malache', 'hua', 'ɲɯma']	-2	0.8539325842696629	[1.0, 1.0, 0.8235294117647058, 1.0, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.0, 1.0]	0.6470588235294118
tɕendɤre iɕqha khɯɣɲɟɯ ɣɯ ɯjɤlwa χchoʁe jorɤɕi toti ɲɯŋu	tɕendɤre iɕqha khɯɣɲɟɯ ɣɯ ɯpɤl anɯɬoʁ jorɤɕi toti	['tɕendɤre', 'iɕqha', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'χchoʁe', 'jorɤɕi', 'toti', 'ɲɯŋu']	['tɕendɤre', 'iɕqha', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯpɤl', 'anɯɬoʁ', 'jorɤɕi', 'toti']	-1	0.8380952380952381	[1.0, 1.0, 1.0, 1.0, 0.6, 0.3333333333333333, 1.0, 1.0, 0.0]	0.7703703703703704
tɕe tuɣɤzjɤɣlɤɣ ʑo kɯfse ɲɯɕti wo	tɕetu zju ɣʑo kɯfse ɲɯɕti wo	['tɕe', 'tuɣɤzjɤɣlɤɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'wo']	['tɕetu', 'zju', 'ɣʑo', 'kɯfse', 'ɲɯɕti', 'wo']	0	0.819672131147541	[0.75, 0.2857142857142857, 0.8, 1.0, 1.0, 1.0]	0.805952380952381
tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
pjɯxtsɯnɯ nɤ pjɯxtsɯnɯ tɕe	pjɯxtsɯnɯ pjɯxtsɯnɯ tɕe	['pjɯxtsɯnɯ', 'nɤ', 'pjɯxtsɯnɯ', 'tɕe']	['pjɯxtsɯnɯ', 'pjɯxtsɯnɯ', 'tɕe']	-1	0.9387755102040817	[1.0, 0.18181818181818182, 0.16666666666666666, 0.0]	0.3371212121212121
sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋu	sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋu	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋu']	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋu']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tsuku ɲaʁ tsuku aqarŋɯrŋe 	tsuku ɲaʁ tsuku aqarŋɯrŋe	['tsuku', 'ɲaʁ', 'tsuku', 'aqarŋɯrŋe', '']	['tsuku', 'ɲaʁ', 'tsuku', 'aqarŋɯrŋe']	-1	0.9803921568627451	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
li ɯkha jozɣɯt	li kha jozɣɯt	['li', 'ɯkha', 'jozɣɯt']	['li', 'kha', 'jozɣɯt']	0	0.9629629629629629	[1.0, 0.8571428571428571, 1.0]	0.9523809523809523
kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕe dɯxpa ma nɯ ɯpɤro ra joɣɯt 	tɕe dɯxpa ma nɯpɤri ra joɣɯt	['tɕe', 'dɯxpa', 'ma', 'nɯ', 'ɯpɤro', 'ra', 'joɣɯt', '']	['tɕe', 'dɯxpa', 'ma', 'nɯpɤri', 'ra', 'joɣɯt']	-2	0.9152542372881356	[1.0, 1.0, 1.0, 0.5, 0.2857142857142857, 0.0, 0.0, 1.0]	0.5982142857142857
tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	tɕendɤre iɕqha nɯrɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	['tɕendɤre', 'iɕqha', 'nɯrɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	-1	0.9921259842519685	[1.0, 1.0, 0.4, 0.0, 0.3333333333333333, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.15384615384615385, 0.0, 0.0]	0.3120576393303666
tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha pɕoʁ jonɯɕe	tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe ɯrŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha ɯpɕoʁ jonɯɕe	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'pɕoʁ', 'jonɯɕe']	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'ɯrŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'ɯpɕoʁ', 'jonɯɕe']	-1	0.9824561403508771	[1.0, 1.0, 1.0, 1.0, 1.0, 0.2857142857142857, 0.18181818181818182, 0.36363636363636365, 0.2222222222222222, 0.3076923076923077, 0.16666666666666666, 0.2222222222222222, 0.2, 0.0]	0.4964265892837321
nɯnɯ kumarnɯ ŋu tɕe tɕe nɯnɯ	nɯnɯ kumarnɯ ŋu tɕetɕe nɯnɯ	['nɯnɯ', 'kumarnɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯnɯ']	['nɯnɯ', 'kumarnɯ', 'ŋu', 'tɕetɕe', 'nɯnɯ']	-1	0.9818181818181818	[1.0, 1.0, 1.0, 0.6666666666666666, 0.0, 0.0]	0.6111111111111112
tɕendɤre nɯ jamar ri tɕe kɯki tɤtɕɯ ki nɯnɯ jɤarinɯ jɤɕqhlɤtnɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋga	tɕendɤre nɯ jamar ritɕe kɯki tɤtɕɯ ki nɯnɯ jɤarinɯ ɯqhu joɕqhlɤtnɯ ɯqhu tɕetɕendɤre ɯŋga nɯnɯŋa	['tɕendɤre', 'nɯ', 'jamar', 'ri', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤarinɯ', 'jɤɕqhlɤtnɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋga']	['tɕendɤre', 'nɯ', 'jamar', 'ritɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤarinɯ', 'ɯqhu', 'joɕqhlɤtnɯ', 'ɯqhu', 'tɕetɕendɤre', 'ɯŋga', 'nɯnɯŋa']	-2	0.9319371727748691	[1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.2222222222222222, 0.0, 0.0, 0.36363636363636365, 0.18181818181818182, 0.9, 1.0, 0.42857142857142855, 0.0, 0.6, 0.0, 0.0]	0.4275103980986334
mbrajqhɤt rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	mbri qh rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	['mbrajqhɤt', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	['mbri', 'qh', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	1	0.9210526315789473	[0.46153846153846156, 0.0, 0.4, 0.0, 0.2857142857142857, 0.25]	0.23287545787545788
tɕe nɯ ma ɯɕki jɤɣi ra ɯkɯti pjɤme 	tɕe nɯma ɯɕki jɤɣi ra kɯti pjɤme	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'ɯkɯti', 'pjɤme', '']	['tɕe', 'nɯma', 'ɯɕki', 'jɤɣi', 'ra', 'kɯti', 'pjɤme']	-2	0.9552238805970149	[1.0, 0.6666666666666666, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 1.0]	0.32407407407407407
si ɯkɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕar	si kɯphɯt nɯkɯ li ci ɯrʑaβ ɲɤɕar	['si', 'ɯkɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	['si', 'kɯphɯt', 'nɯkɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	-1	0.9696969696969697	[1.0, 0.9230769230769231, 0.6666666666666666, 0.0, 0.5, 0.0, 0.2, 0.0]	0.4112179487179487
nɯ ɲɯɤʑɴɢɯʑɴɢoʁ qhe 	nɯɲɤm luɴɢaʁ qhe	['nɯ', 'ɲɯɤʑɴɢɯʑɴɢoʁ', 'qhe', '']	['nɯɲɤm', 'luɴɢaʁ', 'qhe']	-1	0.6111111111111112	[0.5714285714285714, 0.3333333333333333, 1.0, 1.0]	0.7261904761904762
sɤpɤzrɤzi ɣɯ ɯlocu ri tɕe kɤmɲɯ ɣɯ ɯzgo nɯnɯ	sɤpɤzrɤʑi ɣɯ ɯlocu ritɕe kɤmɲɯ ɯzgo nɯnɯ	['sɤpɤzrɤzi', 'ɣɯ', 'ɯlocu', 'ri', 'tɕe', 'kɤmɲɯ', 'ɣɯ', 'ɯzgo', 'nɯnɯ']	['sɤpɤzrɤʑi', 'ɣɯ', 'ɯlocu', 'ritɕe', 'kɤmɲɯ', 'ɯzgo', 'nɯnɯ']	-2	0.9285714285714286	[0.8888888888888888, 1.0, 1.0, 0.5714285714285714, 0.0, 0.2222222222222222, 0.3333333333333333, 0.0, 0.0]	0.4462081128747795
núndʐa nɯ lɯlutɯcha ʑo ɲɯŋu	núndʐa nɯl tɯcha ʑo ɲɯŋu	['núndʐa', 'nɯ', 'lɯlutɯcha', 'ʑo', 'ɲɯŋu']	['núndʐa', 'nɯl', 'tɯcha', 'ʑo', 'ɲɯŋu']	0	0.9056603773584906	[1.0, 0.8, 0.7142857142857143, 1.0, 1.0]	0.9028571428571429
nɯɕa qajɯ ɯpɯ ŋu tɕe nɯ ɲɯkɤɣɤme ftɕaka ʁɟa tuβzu ɕti ma	nɯɕa qajɯ ɯpɯŋu tɕe ɲɯkɤɣɤme ftɕaka ʁɟa tuβzunɯ ɕti ma	['nɯɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'nɯ', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzu', 'ɕti', 'ma']	['nɯɕa', 'qajɯ', 'ɯpɯŋu', 'tɕe', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzunɯ', 'ɕti', 'ma']	-2	0.9454545454545454	[1.0, 1.0, 0.75, 0.0, 0.18181818181818182, 0.0, 0.0, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0]	0.25713869463869465
apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqaʁ tɕe 	apɯŋunɯ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯkɯ kɯsɯsu ɯspjɯŋ kɯnɯndzoʁ pjɯ́wɣqaʁ tɕe	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqaʁ', 'tɕe', '']	['apɯŋunɯ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯkɯ', 'kɯsɯsu', 'ɯspjɯŋ', 'kɯnɯndzoʁ', 'pjɯ́wɣqaʁ', 'tɕe']	-6	0.85	[0.8333333333333334, 0.0, 0.16666666666666666, 0.2222222222222222, 0.2857142857142857, 0.36363636363636365, 0.4, 0.2222222222222222, 0.4, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]	0.2397419573890162
mɤʑɯ iɕqha  nɯ pɯkɤɣɤla kɯfse ɣɤʑu	mɤʑɯ iɕqhanɯ pɯkɤɣɤntaβ kɯfse ɣɤʑu	['mɤʑɯ', 'iɕqha', '', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑu']	['mɤʑɯ', 'iɕqhanɯ', 'pɯkɤɣɤntaβ', 'kɯfse', 'ɣɤʑu']	-2	0.9117647058823529	[1.0, 0.8333333333333334, 0.0, 0.2857142857142857, 0.3333333333333333, 0.0, 0.0]	0.35034013605442177
tham ɣɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	tham tɕetɕendɤre tɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	['tham', 'ɣɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	['tham', 'tɕetɕendɤre', 'tɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	-2	0.9504950495049505	[1.0, 0.0, 0.2, 0.14285714285714285, 0.0, 0.46153846153846156, 1.0, 0.0, 0.0]	0.3115995115995116
tumbro mɤcha sna ra kɯtu me	sŋo	['tumbro', 'mɤcha', 'sna', 'ra', 'kɯtu', 'me']	['sŋo']	-5	0.06666666666666667	[0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]	0.037037037037037035
tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯtɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	tɕe nɯnɯtɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯtɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯtɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	['tɕe', 'nɯnɯtɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯtɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	-1	0.9933774834437086	[1.0, 0.7272727272727273, 0.0, 0.16666666666666666, 0.2, 0.0, 0.4444444444444444, 0.2222222222222222, 0.36363636363636365, 0.0, 0.25, 0.3076923076923077, 0.0]	0.283225748610364
tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ 	tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ', '']	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ']	-1	0.9879518072289156	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕe ɯkɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti 	tɕe kɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti	['tɕe', 'ɯkɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti', '']	['tɕe', 'kɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti']	-1	0.9830508474576272	[1.0, 0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9907407407407407
ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɤkhe pɣɤtɕɯ nɯ kɯ nɤki kuɕɯm	tɤkhepɣɤtɕɯ ɣɯ nɯkɯ nɤki kuɕɯm	['tɤkhe', 'pɣɤtɕɯ', 'nɯ', 'kɯ', 'nɤki', 'kuɕɯm']	['tɤkhepɣɤtɕɯ', 'ɣɯ', 'nɯkɯ', 'nɤki', 'kuɕɯm']	-1	0.9152542372881356	[0.625, 0.5, 0.6666666666666666, 0.3333333333333333, 0.2222222222222222, 0.0]	0.3912037037037037
tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɲɯtɯsna toti ɲɯŋu	tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru mɯɲɯtɯsna toti ɲɯŋu	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɲɯtɯsna', 'toti', 'ɲɯŋu']	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'mɯɲɯtɯsna', 'toti', 'ɲɯŋu']	0	0.9833333333333333	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.875, 1.0, 1.0]	0.9886363636363636
tɤɕime nɯ khɯɣɲɟɯ ɯrkɯ nɯtɕu thɯari tɕe 	tɤɕime ɯkhɯɣɲɟɯ ɯrkɯ nɯtɕu thari tɕe	['tɤɕime', 'nɯ', 'khɯɣɲɟɯ', 'ɯrkɯ', 'nɯtɕu', 'thɯari', 'tɕe', '']	['tɤɕime', 'ɯkhɯɣɲɟɯ', 'ɯrkɯ', 'nɯtɕu', 'thari', 'tɕe']	-2	0.9473684210526315	[1.0, 0.2, 0.36363636363636365, 0.2222222222222222, 0.2, 0.2222222222222222, 0.0, 1.0]	0.40101010101010104
rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯ ldɯɣɯ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzunɯ	rŋɯl kɤqaʁ pjɤsɯz rŋɯlkɤ ldɯɣɯ pjɤnɯβzunɯ rŋɯlkɤ tɯrpa pjɤnɯβzunɯ	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'ldɯɣɯ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzunɯ']	['rŋɯl', 'kɤqaʁ', 'pjɤsɯz', 'rŋɯlkɤ', 'ldɯɣɯ', 'pjɤnɯβzunɯ', 'rŋɯlkɤ', 'tɯrpa', 'pjɤnɯβzunɯ']	-3	0.8721804511278195	[1.0, 0.2857142857142857, 0.0, 0.14285714285714285, 0.2222222222222222, 0.16666666666666666, 0.18181818181818182, 0.15384615384615385, 0.14285714285714285, 0.0, 0.0, 0.0]	0.19133181633181634
nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe 	nɯŋgɯ pjɯɣinɯ tɕetɕe	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe', '']	['nɯŋgɯ', 'pjɯɣinɯ', 'tɕetɕe']	-3	0.9090909090909091	[0.5714285714285714, 0.36363636363636365, 0.0, 0.0, 0.0, 1.0]	0.3225108225108225
jiqi pjɯlɤtnɯ ɲɯɕti tɕe 	ɯtɕhi pjɯlɤt ɲɯɕti tɕe	['jiqi', 'pjɯlɤtnɯ', 'ɲɯɕti', 'tɕe', '']	['ɯtɕhi', 'pjɯlɤt', 'ɲɯɕti', 'tɕe']	-1	0.782608695652174	[0.2222222222222222, 0.8571428571428571, 1.0, 1.0, 1.0]	0.8158730158730159
tɕe nɯnɯ chɯnɯtsɯm qhe 	tɕe nɯnɯ chɯnɯtsɯma qhe	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe', '']	['tɕe', 'nɯnɯ', 'chɯnɯtsɯma', 'qhe']	-1	0.9565217391304348	[1.0, 1.0, 0.9473684210526315, 1.0, 1.0]	0.9894736842105263
khɯna ndɤre 	khɯna mɯpɯfɕɤttɕi ŋu	['khɯna', 'ndɤre', '']	['khɯna', 'mɯpɯfɕɤttɕi', 'ŋu']	0	0.5	[1.0, 0.125, 0.0]	0.375
tɕheme kɯpɣi nɯ kɯ nɤkinɯ rɟɤlpu ɣɯ ɯjaʁ nɯ ɲɤ ɯtɕɯ nɯ ɯjaʁ ɲɤsɯɕlɯɣ qhendɤre jo	tɕheme kɯpɣi nɯkɯ nɤkinɯ rɟɤlpu ɣɯ ɯjaʁ nɯtɕɯ nɯjaʁ ɲɤsɯɣlɯɣ qhendɤre	['tɕheme', 'kɯpɣi', 'nɯ', 'kɯ', 'nɤkinɯ', 'rɟɤlpu', 'ɣɯ', 'ɯjaʁ', 'nɯ', 'ɲɤ', 'ɯtɕɯ', 'nɯ', 'ɯjaʁ', 'ɲɤsɯɕlɯɣ', 'qhendɤre', 'jo']	['tɕheme', 'kɯpɣi', 'nɯkɯ', 'nɤkinɯ', 'rɟɤlpu', 'ɣɯ', 'ɯjaʁ', 'nɯtɕɯ', 'nɯjaʁ', 'ɲɤsɯɣlɯɣ', 'qhendɤre']	-5	0.912751677852349	[1.0, 1.0, 0.6666666666666666, 0.5, 0.16666666666666666, 0.0, 0.3333333333333333, 0.2222222222222222, 0.5714285714285714, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0.30376984126984125
