Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tɕendɤre ʑmbrɯ ɯtaʁ toɕe tɕe nɯ ɕɯŋgɯ ɯʑo ɯsɤtɕha nɯ tɕu nɤki yalishan kɤti nɯnɯtɕu	tɕendɤre ʑmbrɯ ɯtaʁ toɕe tɕe nɯ ɕɯŋgɯ ɯʑo sɤtɕha nɯtɕu nɤki yalishan kɤti nɯnɯtɕu	['tɕendɤre', 'ʑmbrɯ', 'ɯtaʁ', 'toɕe', 'tɕe', 'nɯ', 'ɕɯŋgɯ', 'ɯʑo', 'ɯsɤtɕha', 'nɯ', 'tɕu', 'nɤki', 'yalishan', 'kɤti', 'nɯnɯtɕu']	['tɕendɤre', 'ʑmbrɯ', 'ɯtaʁ', 'toɕe', 'tɕe', 'nɯ', 'ɕɯŋgɯ', 'ɯʑo', 'sɤtɕha', 'nɯtɕu', 'nɤki', 'yalishan', 'kɤti', 'nɯnɯtɕu']	-1	0.9878048780487805	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.5714285714285714, 0.0, 0.16666666666666666, 0.16666666666666666, 0.18181818181818182, 0.0]	0.6673104673104673
ɲɤlɤt tɕe tɕendɤre iɕqha nɯ 	ɲɤlɤt tɕe tɕendɤre iɕqha nɯ	['ɲɤlɤt', 'tɕe', 'tɕendɤre', 'iɕqha', 'nɯ', '']	['ɲɤlɤt', 'tɕe', 'tɕendɤre', 'iɕqha', 'nɯ']	-1	0.9818181818181818	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɯku ɯtaʁ kutɯtɯɣ ʑo tɕe tɕendɤre	ra ɲɤsɯso ri ɯku ɯtaʁ kɯtɯtɯɣ ʑo tɕe tɕendɤre	['ɯku', 'ɯtaʁ', 'kutɯtɯɣ', 'ʑo', 'tɕe', 'tɕendɤre']	['ra', 'ɲɤsɯso', 'ri', 'ɯku', 'ɯtaʁ', 'kɯtɯtɯɣ', 'ʑo', 'tɕe', 'tɕendɤre']	3	0.8051948051948052	[0.0, 0.2, 0.0, 0.0, 0.2857142857142857, 0.13333333333333333]	0.10317460317460317
nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chonɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕe iɕqha 	nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chondɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕe iɕqha	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chonɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕe', 'iɕqha', '']	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chondɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕe', 'iɕqha']	-1	0.987012987012987	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9935064935064934
ki sakaβ ɯrkɯ nɯtɕu si ɯɣɤ́ʑu toti	ki saka ɯrkɯ tɯ tɕe si ɣɤʑu toti	['ki', 'sakaβ', 'ɯrkɯ', 'nɯtɕu', 'si', 'ɯɣɤ́ʑu', 'toti']	['ki', 'saka', 'ɯrkɯ', 'tɯ', 'tɕe', 'si', 'ɣɤʑu', 'toti']	1	0.8787878787878788	[1.0, 0.8888888888888888, 1.0, 0.2857142857142857, 0.0, 0.0, 0.0]	0.4535147392290249
tɕe nɯnɯ ndʑɯrwɯz ŋu	tɕe nɯnɯ ndʑɯrwɯz ŋu	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
nɤki hehua kunɤmɲama ɲɯɕti ma aʑo hehua ɲɯmaʁa 	ihuehua kunɤmɲa ma ɲɯɕti ma aʑo huehua ɲɯmaʁa	['nɤki', 'hehua', 'kunɤmɲama', 'ɲɯɕti', 'ma', 'aʑo', 'hehua', 'ɲɯmaʁa', '']	['ihuehua', 'kunɤmɲa', 'ma', 'ɲɯɕti', 'ma', 'aʑo', 'huehua', 'ɲɯmaʁa']	-1	0.9130434782608695	[0.18181818181818182, 0.3333333333333333, 0.36363636363636365, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0]	0.7542087542087542
tɕendɤre iɕqha khɯɣɲɟɯ ɣɯ ɯjɤlwa χchoʁe jorɤɕi toti ɲɯŋu	tɕendɤre iɕqha nɯ khɯɣɲɟɯ ɣɯ ɯjɤlwa nɯ χchoʁe jɤrɤɕi toti ɲɯŋu	['tɕendɤre', 'iɕqha', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'χchoʁe', 'jorɤɕi', 'toti', 'ɲɯŋu']	['tɕendɤre', 'iɕqha', 'nɯ', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'nɯ', 'χchoʁe', 'jɤrɤɕi', 'toti', 'ɲɯŋu']	2	0.9322033898305084	[1.0, 1.0, 0.2222222222222222, 0.4444444444444444, 0.25, 0.0, 0.0, 0.2, 0.0]	0.34629629629629627
tɕe tuɣɤzjɤɣlɤɣ ʑo kɯfse ɲɯɕti wo	tɕe tuɣɤzjɤɣlɤɣ ʑo kɯfse ɲɯɕti wo	['tɕe', 'tuɣɤzjɤɣlɤɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'wo']	['tɕe', 'tuɣɤzjɤɣlɤɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'wo']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
pjɯxtsɯnɯ nɤ pjɯxtsɯnɯ tɕe	bjɯxtsɯ nɯ pjɯstsɯnɯ tɕe	['pjɯxtsɯnɯ', 'nɤ', 'pjɯxtsɯnɯ', 'tɕe']	['bjɯxtsɯ', 'nɯ', 'pjɯstsɯnɯ', 'tɕe']	0	0.84	[0.75, 0.5, 0.8888888888888888, 1.0]	0.7847222222222222
sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋu	sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋu	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋu']	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋu']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tsuku ɲaʁ tsuku aqarŋɯrŋe 	tsuku ɲaʁ tsuko ɯqar ŋɯrŋe	['tsuku', 'ɲaʁ', 'tsuku', 'aqarŋɯrŋe', '']	['tsuku', 'ɲaʁ', 'tsuko', 'ɯqar', 'ŋɯrŋe']	0	0.8846153846153846	[1.0, 1.0, 0.8, 0.46153846153846156, 0.0]	0.6523076923076924
li ɯkha jozɣɯt	li ikha jozɣɯt	['li', 'ɯkha', 'jozɣɯt']	['li', 'ikha', 'jozɣɯt']	0	0.9285714285714286	[1.0, 0.75, 1.0]	0.9166666666666666
kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕe dɯxpa ma nɯ ɯpɤro ra joɣɯt 	tɕe dɯxpa ma ŋɤpɤro ra joɣɯt	['tɕe', 'dɯxpa', 'ma', 'nɯ', 'ɯpɤro', 'ra', 'joɣɯt', '']	['tɕe', 'dɯxpa', 'ma', 'ŋɤpɤro', 'ra', 'joɣɯt']	-2	0.8813559322033898	[1.0, 1.0, 1.0, 0.0, 0.2857142857142857, 0.0, 0.0, 1.0]	0.5357142857142857
tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha pɕoʁ jonɯɕe	tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha ɯpɕoʁ jonɯɕe	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'pɕoʁ', 'jonɯɕe']	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'ɯpɕoʁ', 'jonɯɕe']	0	0.9942196531791907	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0]	0.9920634920634921
nɯnɯ kumarnɯ ŋu tɕe tɕe nɯnɯ	nɯnɯ kumar nɯ ŋu tɕe tɕe nɯnɯ ɕe	['nɯnɯ', 'kumarnɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯnɯ']	['nɯnɯ', 'kumar', 'nɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯnɯ', 'ɕe']	2	0.9333333333333333	[1.0, 0.8333333333333334, 0.0, 0.0, 1.0, 0.0]	0.4722222222222222
tɕendɤre nɯ jamar ri tɕe kɯki tɤtɕɯ ki nɯnɯ jɤarinɯ jɤɕqhlɤtnɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋga	tɕendɤre nɯ jamar tɕe kɯki tɤtɕɯ ki nɯnɯ jɤari nɯ ɯ jɤɕqhlɤt nɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋga	['tɕendɤre', 'nɯ', 'jamar', 'ri', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤarinɯ', 'jɤɕqhlɤtnɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋga']	['tɕendɤre', 'nɯ', 'jamar', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤari', 'nɯ', 'ɯ', 'jɤɕqhlɤt', 'nɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋga']	2	0.9637305699481865	[1.0, 1.0, 1.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.4444444444444444, 0.18181818181818182, 0.3333333333333333, 0.0, 0.0, 0.0, 0.16666666666666666, 0.6666666666666666]	0.29500891265597146
mbrajqhɤt rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	mbriqhɤ rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	['mbrajqhɤt', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	['mbriqhɤ', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	0	0.9473684210526315	[0.75, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9583333333333334
tɕe nɯ ma ɯɕki jɤɣi ra ɯkɯti pjɤme 	tɕe nɯ ma ɯɕki jɤɣi ra kɯti pjɤme	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'ɯkɯti', 'pjɤme', '']	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'kɯti', 'pjɤme']	-1	0.9705882352941176	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0, 1.0]	0.9876543209876543
si ɯkɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕar	si kɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕar	['si', 'ɯkɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	['si', 'kɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	0	0.9850746268656716	[1.0, 0.9230769230769231, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9903846153846154
nɯ ɲɯɤʑɴɢɯʑɴɢoʁ qhe 	nɯ ɲɤʑɢuʑɴɢoʁ qhe	['nɯ', 'ɲɯɤʑɴɢɯʑɴɢoʁ', 'qhe', '']	['nɯ', 'ɲɤʑɢuʑɴɢoʁ', 'qhe']	-1	0.8648648648648649	[1.0, 0.8181818181818182, 1.0, 1.0]	0.9545454545454546
sɤpɤzrɤzi ɣɯ ɯlocu ri tɕe kɤmɲɯ ɣɯ ɯzgo nɯnɯ	sɤpɤz rɤʑi ɣɯ ɯlɤcu ri tɕe kɯɤmɲɯ ɣ ɯzgo nɯnɯ	['sɤpɤzrɤzi', 'ɣɯ', 'ɯlocu', 'ri', 'tɕe', 'kɤmɲɯ', 'ɣɯ', 'ɯzgo', 'nɯnɯ']	['sɤpɤz', 'rɤʑi', 'ɣɯ', 'ɯlɤcu', 'ri', 'tɕe', 'kɯɤmɲɯ', 'ɣ', 'ɯzgo', 'nɯnɯ']	1	0.9213483146067416	[0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25]	0.16666666666666666
núndʐa nɯ lɯlutɯcha ʑo ɲɯŋu	núndʐa nɯ lɯlu tɯcha ʑo ɲɯŋu q	['núndʐa', 'nɯ', 'lɯlutɯcha', 'ʑo', 'ɲɯŋu']	['núndʐa', 'nɯ', 'lɯlu', 'tɯcha', 'ʑo', 'ɲɯŋu', 'q']	2	0.9491525423728814	[1.0, 1.0, 0.6153846153846154, 0.0, 0.0]	0.5230769230769231
nɯɕa qajɯ ɯpɯ ŋu tɕe nɯ ɲɯkɤɣɤme ftɕaka ʁɟa tuβzu ɕti ma	nɯɕa qajɯ ɯpɯ ŋu tɕe ɲɯkɤɣɤme ftɕaka ʁɟa tuβzunɯ ɕti ma	['nɯɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'nɯ', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzu', 'ɕti', 'ma']	['nɯɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzunɯ', 'ɕti', 'ma']	-1	0.954954954954955	[1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.14285714285714285, 0.2222222222222222, 0.0, 0.25, 0.0, 0.0]	0.48458994708994707
apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqaʁ tɕe 	apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqaʁ tɕe	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqaʁ', 'tɕe', '']	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqaʁ', 'tɕe']	-1	0.9940828402366864	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
mɤʑɯ iɕqha  nɯ pɯkɤɣɤla kɯfse ɣɤʑu	mɤʑɯ iɕqha nɯ pɯkɤɣɤla kɯfse ɣɤʑu	['mɤʑɯ', 'iɕqha', '', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑu']	['mɤʑɯ', 'iɕqha', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑu']	-1	0.9850746268656716	[1.0, 1.0, 0.0, 0.2, 0.15384615384615385, 0.0, 0.0]	0.3362637362637363
tham ɣɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	pham ɣɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	['tham', 'ɣɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	['pham', 'ɣɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	0	0.9807692307692307	[0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9722222222222222
tumbro mɤcha sna ra kɯtu me	ɯsɯŋo kumɯtɕa u	['tumbro', 'mɤcha', 'sna', 'ra', 'kɯtu', 'me']	['ɯsɯŋo', 'kumɯtɕa', 'u']	-3	0.2857142857142857	[0.18181818181818182, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]	0.08585858585858586
tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯtɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯ tɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯtɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯ', 'tɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	1	0.9934640522875817	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.0, 0.25, 0.3076923076923077]	0.702240067624683
tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ 	tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ', '']	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ']	-1	0.9879518072289156	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕe ɯkɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti 	tɕe ɯkɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti	['tɕe', 'ɯkɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti', '']	['tɕe', 'ɯkɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti']	-1	0.9915966386554622	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɤkhe pɣɤtɕɯ nɯ kɯ nɤki kuɕɯm	tɤkhe pɣɤtɕɯ ɣɯ ɯnɯ kɯ nɤki kuɕɯm	['tɤkhe', 'pɣɤtɕɯ', 'nɯ', 'kɯ', 'nɤki', 'kuɕɯm']	['tɤkhe', 'pɣɤtɕɯ', 'ɣɯ', 'ɯnɯ', 'kɯ', 'nɤki', 'kuɕɯm']	1	0.9354838709677419	[1.0, 1.0, 0.5, 0.4, 0.3333333333333333, 0.2222222222222222]	0.575925925925926
tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɲɯtɯsna toti ɲɯŋu	tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɲɯtɯsna toti ɲɯŋu	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɲɯtɯsna', 'toti', 'ɲɯŋu']	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɲɯtɯsna', 'toti', 'ɲɯŋu']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɤɕime nɯ khɯɣɲɟɯ ɯrkɯ nɯtɕu thɯari tɕe 	tɤɕime nɯ khɯwɣɲɟɯ ɯrkɯ nɯ tɕu thɯari tɕe	['tɤɕime', 'nɯ', 'khɯɣɲɟɯ', 'ɯrkɯ', 'nɯtɕu', 'thɯari', 'tɕe', '']	['tɤɕime', 'nɯ', 'khɯwɣɲɟɯ', 'ɯrkɯ', 'nɯ', 'tɕu', 'thɯari', 'tɕe']	0	0.9629629629629629	[1.0, 1.0, 0.9333333333333333, 1.0, 0.5714285714285714, 0.2222222222222222, 0.2222222222222222, 0.0]	0.6186507936507937
rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯ ldɯɣɯ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzunɯ	rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯl ʑdɯɣ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzunɯ	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'ldɯɣɯ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzunɯ']	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯl', 'ʑdɯɣ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzunɯ']	0	0.9705882352941176	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9555555555555556
nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe 	nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe', '']	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe']	-1	0.9787234042553191	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
jiqi pjɯlɤtnɯ ɲɯɕti tɕe 	yiqhi pjɯlɤtnɯ ɕti tɕe	['jiqi', 'pjɯlɤtnɯ', 'ɲɯɕti', 'tɕe', '']	['yiqhi', 'pjɯlɤtnɯ', 'ɕti', 'tɕe']	-1	0.8695652173913043	[0.6666666666666666, 1.0, 0.75, 1.0, 1.0]	0.8833333333333333
tɕe nɯnɯ chɯnɯtsɯm qhe 	tɕe nɯnɯ chɯnɯtsɯm qhe	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe', '']	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe']	-1	0.9777777777777777	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
khɯna ndɤre 	khɯna mɯpɯfɕɤt tɕi ɯŋu kɯna ndɤre	['khɯna', 'ndɤre', '']	['khɯna', 'mɯpɯfɕɤt', 'tɕi', 'ɯŋu', 'kɯna', 'ndɤre']	3	0.4888888888888889	[1.0, 0.15384615384615385, 0.0]	0.38461538461538464
