Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chonɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕe iɕqha	nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chondɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕe iɕqha	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chonɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕe', 'iɕqha']	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chondɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕe', 'iɕqha']	0	0.9934640522875817	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.993006993006993
ki sakaβ ɯrkɯ nɯtɕu si ɯɣɤ́ʑu tot	ki saka ɯrkɯ tɯ tɕe si ɣɤʑu toti	['ki', 'sakaβ', 'ɯrkɯ', 'nɯtɕu', 'si', 'ɯɣɤ́ʑu', 'tot']	['ki', 'saka', 'ɯrkɯ', 'tɯ', 'tɕe', 'si', 'ɣɤʑu', 'toti']	1	0.8615384615384616	[1.0, 0.8888888888888888, 1.0, 0.2857142857142857, 0.0, 0.0, 0.0]	0.4535147392290249
tɕe nɯnɯ ndʑɯrwɯz ŋ	tɕe nɯnɯ ndʑɯrwɯz ŋu	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋ']	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	0	0.9743589743589743	[1.0, 1.0, 1.0, 0.6666666666666666]	0.9166666666666666
nɤki hehua kunɤmɲama ɲɯɕti ma aʑo hehua ɲɯmaʁa	ihuehua kunɤmɲa ma ɲɯɕti ma aʑo huehua ɲɯmaʁa	['nɤki', 'hehua', 'kunɤmɲama', 'ɲɯɕti', 'ma', 'aʑo', 'hehua', 'ɲɯmaʁa']	['ihuehua', 'kunɤmɲa', 'ma', 'ɲɯɕti', 'ma', 'aʑo', 'huehua', 'ɲɯmaʁa']	0	0.9230769230769231	[0.18181818181818182, 0.3333333333333333, 0.36363636363636365, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0]	0.7234848484848485
tɕendɤre iɕqha khɯɣɲɟɯ ɣɯ ɯjɤlwa χchoʁe jorɤɕi toti ɲɯŋ	tɕendɤre iɕqha nɯ khɯɣɲɟɯ ɣɯ ɯjɤlwa nɯ χchoʁe jɤrɤɕi toti ɲɯŋu	['tɕendɤre', 'iɕqha', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'χchoʁe', 'jorɤɕi', 'toti', 'ɲɯŋ']	['tɕendɤre', 'iɕqha', 'nɯ', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'nɯ', 'χchoʁe', 'jɤrɤɕi', 'toti', 'ɲɯŋu']	2	0.9230769230769231	[1.0, 1.0, 0.2222222222222222, 0.4444444444444444, 0.25, 0.0, 0.0, 0.2, 0.0]	0.34629629629629627
tɕe tuɣɤzjɤɣlɤɣ ʑo kɯfse ɲɯɕti w	tɕe tuɣɤzjɤɣlɤɣ ʑo kɯfse ɲɯɕti wo	['tɕe', 'tuɣɤzjɤɣlɤɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'w']	['tɕe', 'tuɣɤzjɤɣlɤɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'wo']	0	0.9846153846153847	[1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666]	0.9444444444444444
tɯrme ci nɯɕar tɕe kɯki nɤki iɕqh	tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqh']	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	0	0.9850746268656716	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888]	0.9841269841269841
pjɯxtsɯnɯ nɤ pjɯxtsɯnɯ tɕ	bjɯxtsɯ nɯ pjɯstsɯnɯ tɕe	['pjɯxtsɯnɯ', 'nɤ', 'pjɯxtsɯnɯ', 'tɕ']	['bjɯxtsɯ', 'nɯ', 'pjɯstsɯnɯ', 'tɕe']	0	0.8163265306122449	[0.75, 0.5, 0.8888888888888888, 0.8]	0.7347222222222223
sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋ	sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋu	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋ']	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋu']	0	0.9836065573770492	[1.0, 1.0, 1.0, 1.0, 0.8888888888888888]	0.9777777777777777
tsuku ɲaʁ tsuku aqarŋɯrŋe	tsuku ɲaʁ tsuko ɯqar ŋɯrŋe	['tsuku', 'ɲaʁ', 'tsuku', 'aqarŋɯrŋe']	['tsuku', 'ɲaʁ', 'tsuko', 'ɯqar', 'ŋɯrŋe']	1	0.9019607843137255	[1.0, 1.0, 0.8, 0.46153846153846156]	0.8153846153846154
li ɯkha jozɣɯ	li ikha jozɣɯt	['li', 'ɯkha', 'jozɣɯ']	['li', 'ikha', 'jozɣɯt']	0	0.8888888888888888	[1.0, 0.75, 0.9090909090909091]	0.8863636363636364
kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋ	kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋ']	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	0	0.9855072463768116	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9761904761904762
iʑora tɤrte chɯnɯβzunɯ ŋu tɕ	iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕ']	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	0	0.9824561403508771	[1.0, 1.0, 1.0, 1.0, 0.8]	0.96
tɕe dɯxpa ma nɯ ɯpɤro ra joɣɯt	tɕe dɯxpa ma ŋɤpɤro ra joɣɯt	['tɕe', 'dɯxpa', 'ma', 'nɯ', 'ɯpɤro', 'ra', 'joɣɯt']	['tɕe', 'dɯxpa', 'ma', 'ŋɤpɤro', 'ra', 'joɣɯt']	-1	0.896551724137931	[1.0, 1.0, 1.0, 0.0, 0.2857142857142857, 0.0, 0.0]	0.46938775510204084
tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕ	tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕ']	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	0	0.9921259842519685	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8]	0.9818181818181818
tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha pɕoʁ jonɯɕ	tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha ɯpɕoʁ jonɯɕe	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'pɕoʁ', 'jonɯɕ']	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'ɯpɕoʁ', 'jonɯɕe']	0	0.9883720930232558	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 0.9090909090909091]	0.9855699855699855
nɯnɯ kumarnɯ ŋu tɕe tɕe nɯn	nɯnɯ kumar nɯ ŋu tɕe tɕe nɯnɯ ɕe	['nɯnɯ', 'kumarnɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯn']	['nɯnɯ', 'kumar', 'nɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯnɯ', 'ɕe']	2	0.9152542372881356	[1.0, 0.8333333333333334, 0.0, 0.0, 1.0, 0.0]	0.4722222222222222
tɕendɤre nɯ jamar ri tɕe kɯki tɤtɕɯ ki nɯnɯ jɤarinɯ jɤɕqhlɤtnɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋg	tɕendɤre nɯ jamar tɕe kɯki tɤtɕɯ ki nɯnɯ jɤari nɯ ɯ jɤɕqhlɤt nɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋga	['tɕendɤre', 'nɯ', 'jamar', 'ri', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤarinɯ', 'jɤɕqhlɤtnɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋg']	['tɕendɤre', 'nɯ', 'jamar', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤari', 'nɯ', 'ɯ', 'jɤɕqhlɤt', 'nɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋga']	2	0.9583333333333334	[1.0, 1.0, 1.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.4444444444444444, 0.18181818181818182, 0.3333333333333333, 0.0, 0.0, 0.0, 0.16666666666666666, 0.5]	0.28520499108734404
mbrajqhɤt rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕt	mbriqhɤ rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	['mbrajqhɤt', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕt']	['mbriqhɤ', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	0	0.9333333333333333	[0.75, 1.0, 1.0, 1.0, 1.0, 0.8]	0.925
tɕe nɯ ma ɯɕki jɤɣi ra ɯkɯti pjɤme	tɕe nɯ ma ɯɕki jɤɣi ra kɯti pjɤme	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'ɯkɯti', 'pjɤme']	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'kɯti', 'pjɤme']	0	0.9850746268656716	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0]	0.9861111111111112
si ɯkɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕa	si kɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕar	['si', 'ɯkɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕa']	['si', 'kɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	0	0.9696969696969697	[1.0, 0.9230769230769231, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888]	0.9764957264957265
nɯ ɲɯɤʑɴɢɯʑɴɢoʁ qhe	nɯ ɲɤʑɢuʑɴɢoʁ qhe	['nɯ', 'ɲɯɤʑɴɢɯʑɴɢoʁ', 'qhe']	['nɯ', 'ɲɤʑɢuʑɴɢoʁ', 'qhe']	0	0.8888888888888888	[1.0, 0.8181818181818182, 1.0]	0.9393939393939394
sɤpɤzrɤzi ɣɯ ɯlocu ri tɕe kɤmɲɯ ɣɯ ɯzgo nɯn	sɤpɤz rɤʑi ɣɯ ɯlɤcu ri tɕe kɯɤmɲɯ ɣ ɯzgo nɯnɯ	['sɤpɤzrɤzi', 'ɣɯ', 'ɯlocu', 'ri', 'tɕe', 'kɤmɲɯ', 'ɣɯ', 'ɯzgo', 'nɯn']	['sɤpɤz', 'rɤʑi', 'ɣɯ', 'ɯlɤcu', 'ri', 'tɕe', 'kɯɤmɲɯ', 'ɣ', 'ɯzgo', 'nɯnɯ']	1	0.9090909090909091	[0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0, 0.25, 0.0, 0.2857142857142857]	0.17063492063492064
núndʐa nɯ lɯlutɯcha ʑo ɲɯŋ	núndʐa nɯ lɯlu tɯcha ʑo ɲɯŋu q	['núndʐa', 'nɯ', 'lɯlutɯcha', 'ʑo', 'ɲɯŋ']	['núndʐa', 'nɯ', 'lɯlu', 'tɯcha', 'ʑo', 'ɲɯŋu', 'q']	2	0.9310344827586207	[1.0, 1.0, 0.6153846153846154, 0.0, 0.0]	0.5230769230769231
nɯɕa qajɯ ɯpɯ ŋu tɕe nɯ ɲɯkɤɣɤme ftɕaka ʁɟa tuβzu ɕti m	nɯɕa qajɯ ɯpɯ ŋu tɕe ɲɯkɤɣɤme ftɕaka ʁɟa tuβzunɯ ɕti ma	['nɯɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'nɯ', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzu', 'ɕti', 'm']	['nɯɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzunɯ', 'ɕti', 'ma']	-1	0.9454545454545454	[1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.14285714285714285, 0.2222222222222222, 0.0, 0.25, 0.0, 0.0]	0.48458994708994707
apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqaʁ tɕe	apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqaʁ tɕe	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqaʁ', 'tɕe']	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqaʁ', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
mɤʑɯ iɕqha  nɯ pɯkɤɣɤla kɯfse ɣɤʑ	mɤʑɯ iɕqha nɯ pɯkɤɣɤla kɯfse ɣɤʑu	['mɤʑɯ', 'iɕqha', '', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑ']	['mɤʑɯ', 'iɕqha', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑu']	-1	0.9696969696969697	[1.0, 1.0, 0.0, 0.2, 0.15384615384615385, 0.0, 0.0]	0.3362637362637363
tham ɣɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑ	pham ɣɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	['tham', 'ɣɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑ']	['pham', 'ɣɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	0	0.970873786407767	[0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9563492063492064
tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯtɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯc	tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯ tɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯtɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯc']	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯ', 'tɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	1	0.9868421052631579	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.0, 0.25, 0.16666666666666666]	0.6913919413919414
tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ	tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ']	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕe ɯkɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti	tɕe ɯkɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti	['tɕe', 'ɯkɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti']	['tɕe', 'ɯkɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxt	ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxt']	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	0	0.9863013698630136	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333333]	0.9888888888888889
tɤkhe pɣɤtɕɯ nɯ kɯ nɤki kuɕɯ	tɤkhe pɣɤtɕɯ ɣɯ ɯnɯ kɯ nɤki kuɕɯm	['tɤkhe', 'pɣɤtɕɯ', 'nɯ', 'kɯ', 'nɤki', 'kuɕɯ']	['tɤkhe', 'pɣɤtɕɯ', 'ɣɯ', 'ɯnɯ', 'kɯ', 'nɤki', 'kuɕɯm']	1	0.9180327868852459	[1.0, 1.0, 0.5, 0.4, 0.3333333333333333, 0.25]	0.5805555555555556
tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɲɯtɯsna toti ɲɯŋ	tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɲɯtɯsna toti ɲɯŋu	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɲɯtɯsna', 'toti', 'ɲɯŋ']	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɲɯtɯsna', 'toti', 'ɲɯŋu']	0	0.9914529914529915	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.987012987012987
tɤɕime nɯ khɯɣɲɟɯ ɯrkɯ nɯtɕu thɯari tɕe	tɤɕime nɯ khɯwɣɲɟɯ ɯrkɯ nɯ tɕu thɯari tɕe	['tɤɕime', 'nɯ', 'khɯɣɲɟɯ', 'ɯrkɯ', 'nɯtɕu', 'thɯari', 'tɕe']	['tɤɕime', 'nɯ', 'khɯwɣɲɟɯ', 'ɯrkɯ', 'nɯ', 'tɕu', 'thɯari', 'tɕe']	1	0.975	[1.0, 1.0, 0.9333333333333333, 1.0, 0.5714285714285714, 0.2222222222222222, 0.2222222222222222]	0.7070294784580499
rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯ ldɯɣɯ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzun	rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯl ʑdɯɣ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzunɯ	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'ldɯɣɯ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzun']	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯl', 'ʑdɯɣ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzunɯ']	0	0.9629629629629629	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 0.9473684210526315]	0.9511695906432749
nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe	nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe']	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
jiqi pjɯlɤtnɯ ɲɯɕti tɕe	yiqhi pjɯlɤtnɯ ɕti tɕe	['jiqi', 'pjɯlɤtnɯ', 'ɲɯɕti', 'tɕe']	['yiqhi', 'pjɯlɤtnɯ', 'ɕti', 'tɕe']	0	0.8888888888888888	[0.6666666666666666, 1.0, 0.75, 1.0]	0.8541666666666666
tɕe nɯnɯ chɯnɯtsɯm qhe	tɕe nɯnɯ chɯnɯtsɯm qhe	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe']	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
tɕheme kɯpɣi nɯ kɯ nɤkinɯ rɟɤlpu ɣɯ ɯjaʁ nɯ ɲɤ ɯtɕɯ nɯ ɯjaʁ ɲɤsɯɕlɯɣ qhendɤre j	tɕheme ɯkɯpɣi nɯ kɯ nɤkinɯ rɟɤlpu ɣɯ ɯjaʁ nɯ ɤɯtɕɯ nɯ ɯjaʁ ɲɤsɯɕlɯɣ qhendɤre	['tɕheme', 'kɯpɣi', 'nɯ', 'kɯ', 'nɤkinɯ', 'rɟɤlpu', 'ɣɯ', 'ɯjaʁ', 'nɯ', 'ɲɤ', 'ɯtɕɯ', 'nɯ', 'ɯjaʁ', 'ɲɤsɯɕlɯɣ', 'qhendɤre', 'j']	['tɕheme', 'ɯkɯpɣi', 'nɯ', 'kɯ', 'nɤkinɯ', 'rɟɤlpu', 'ɣɯ', 'ɯjaʁ', 'nɯ', 'ɤɯtɕɯ', 'nɯ', 'ɯjaʁ', 'ɲɤsɯɕlɯɣ', 'qhendɤre']	-2	0.967741935483871	[1.0, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2857142857142857, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.125, 0.0, 0.0]	0.634571158008658
tɕendɤre nɤki tshɤ tshɤnmu nɯ tɤrga kɯ pjɤsɤr	tɕendɤre nɤki tshɯ tshɤtnmu nɯ tɤrga kɯ pjɤsere	['tɕendɤre', 'nɤki', 'tshɤ', 'tshɤnmu', 'nɯ', 'tɤrga', 'kɯ', 'pjɤsɤr']	['tɕendɤre', 'nɤki', 'tshɯ', 'tshɤtnmu', 'nɯ', 'tɤrga', 'kɯ', 'pjɤsere']	0	0.9347826086956522	[1.0, 1.0, 0.75, 0.9333333333333333, 1.0, 1.0, 1.0, 0.7692307692307693]	0.9315705128205128
tu ɲɯŋgrɤl ŋgrɤl mɤŋgrɤl mɤxs	tu ɲɯŋgrɤl ŋgrɤmɤ ŋgrɤl mɤxsi	['tu', 'ɲɯŋgrɤl', 'ŋgrɤl', 'mɤŋgrɤl', 'mɤxs']	['tu', 'ɲɯŋgrɤl', 'ŋgrɤmɤ', 'ŋgrɤl', 'mɤxsi']	0	0.9310344827586207	[1.0, 1.0, 0.7272727272727273, 0.8333333333333334, 0.8888888888888888]	0.8898989898989899
ma nɯnɯ koŋla sɯŋgɯ ri kurɤʑi ɕti qh	ma nɯnɯ koŋla sɯŋgɯ i kurɤʑi ɕti qhe	['ma', 'nɯnɯ', 'koŋla', 'sɯŋgɯ', 'ri', 'kurɤʑi', 'ɕti', 'qh']	['ma', 'nɯnɯ', 'koŋla', 'sɯŋgɯ', 'i', 'kurɤʑi', 'ɕti', 'qhe']	0	0.9722222222222222	[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.8]	0.9333333333333333
nɯnɯ zgo ɯpa nɯtɕu pjɤsɯxɕe tɕe	nɯnɯ zgo ɯpa nɯ tɕu pjɤsɯxɕe tɕe	['nɯnɯ', 'zgo', 'ɯpa', 'nɯtɕu', 'pjɤsɯxɕe', 'tɕe']	['nɯnɯ', 'zgo', 'ɯpa', 'nɯ', 'tɕu', 'pjɤsɯxɕe', 'tɕe']	1	0.9841269841269841	[1.0, 1.0, 1.0, 0.5714285714285714, 0.18181818181818182, 0.36363636363636365]	0.6861471861471862
