Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tɕendɤre ʑmbrɯ ɯtaʁ toɕe tɕe nɯ ɕɯŋgɯ ɯʑo ɯsɤtɕha nɯ tɕu nɤki yalishan kɤti nɯnɯtɕu	tɕendɤre ʑmbrɯ ɯtaʁ toɕe tɕe nɯ ɕɯŋgɯ ɯʑo ɯsɤtɕha nɯtɕu nɤki yalishan kɤti nɯnɯtɕu	['tɕendɤre', 'ʑmbrɯ', 'ɯtaʁ', 'toɕe', 'tɕe', 'nɯ', 'ɕɯŋgɯ', 'ɯʑo', 'ɯsɤtɕha', 'nɯ', 'tɕu', 'nɤki', 'yalishan', 'kɤti', 'nɯnɯtɕu']	['tɕendɤre', 'ʑmbrɯ', 'ɯtaʁ', 'toɕe', 'tɕe', 'nɯ', 'ɕɯŋgɯ', 'ɯʑo', 'ɯsɤtɕha', 'nɯtɕu', 'nɤki', 'yalishan', 'kɤti', 'nɯnɯtɕu']	-1	0.9939393939393939	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.16666666666666666, 0.16666666666666666, 0.18181818181818182, 0.0]	0.6724386724386724
ɲɤlɤt tɕe tɕendɤre iɕqha nɯ 	ɲɤlɤt tɕe tɕendɤre iɕqha nɯ	['ɲɤlɤt', 'tɕe', 'tɕendɤre', 'iɕqha', 'nɯ', '']	['ɲɤlɤt', 'tɕe', 'tɕendɤre', 'iɕqha', 'nɯ']	-1	0.9818181818181818	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɯku ɯtaʁ kutɯtɯɣ ʑo tɕe tɕendɤre	ra ɲɤsɯso ri ɯku ɯtaʁ kutɯtɯɣ ʑo tɕe tɕendɤre	['ɯku', 'ɯtaʁ', 'kutɯtɯɣ', 'ʑo', 'tɕe', 'tɕendɤre']	['ra', 'ɲɤsɯso', 'ri', 'ɯku', 'ɯtaʁ', 'kutɯtɯɣ', 'ʑo', 'tɕe', 'tɕendɤre']	3	0.8311688311688312	[0.0, 0.2, 0.0, 0.0, 0.2857142857142857, 0.13333333333333333]	0.10317460317460317
nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chonɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕe iɕqha 	nɯ ɯtaʁ nɯtɕu iɕqha pjɯrɯ chonɤ rɯnbotɕhi nɯra kundzoʁ ɲɯŋgrɤl tɕe tɕeiɕqha	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chonɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕe', 'iɕqha', '']	['nɯ', 'ɯtaʁ', 'nɯtɕu', 'iɕqha', 'pjɯrɯ', 'chonɤ', 'rɯnbotɕhi', 'nɯra', 'kundzoʁ', 'ɲɯŋgrɤl', 'tɕe', 'tɕeiɕqha']	-2	0.9868421052631579	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5454545454545454, 0.0, 1.0]	0.8961038961038961
ki sakaβ ɯrkɯ nɯtɕu si ɯɣɤ́ʑu toti	ki saka ɯrkɯ tu tɕe si ɣɤʑu toti	['ki', 'sakaβ', 'ɯrkɯ', 'nɯtɕu', 'si', 'ɯɣɤ́ʑu', 'toti']	['ki', 'saka', 'ɯrkɯ', 'tu', 'tɕe', 'si', 'ɣɤʑu', 'toti']	1	0.8484848484848485	[1.0, 0.8888888888888888, 1.0, 0.5714285714285714, 0.0, 0.0, 0.0]	0.4943310657596372
tɕe nɯnɯ ndʑɯrwɯz ŋu	tɕe nɯnɯ ndʑɯrwɯz ŋu	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	['tɕe', 'nɯnɯ', 'ndʑɯrwɯz', 'ŋu']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
nɤki hehua kunɤmɲama ɲɯɕti ma aʑo hehua ɲɯmaʁa 	nɤki hehua kunɤmɲama ɲɯɕti ma aʑo hehua ɲɯma	['nɤki', 'hehua', 'kunɤmɲama', 'ɲɯɕti', 'ma', 'aʑo', 'hehua', 'ɲɯmaʁa', '']	['nɤki', 'hehua', 'kunɤmɲama', 'ɲɯɕti', 'ma', 'aʑo', 'hehua', 'ɲɯma']	-1	0.967032967032967	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0]	0.9777777777777777
tɕendɤre iɕqha khɯɣɲɟɯ ɣɯ ɯjɤlwa χchoʁe jorɤɕi toti ɲɯŋu	tɕendɤre iɕqha khɯɣɲɟɯ ɣɯ ɯjɤlwa nɯ χchoʁe jɤrɤɕi toti ɲɯŋu	['tɕendɤre', 'iɕqha', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'χchoʁe', 'jorɤɕi', 'toti', 'ɲɯŋu']	['tɕendɤre', 'iɕqha', 'khɯɣɲɟɯ', 'ɣɯ', 'ɯjɤlwa', 'nɯ', 'χchoʁe', 'jɤrɤɕi', 'toti', 'ɲɯŋu']	1	0.9565217391304348	[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.16666666666666666, 0.2, 0.0]	0.5962962962962963
tɕe tuɣɤzjɤɣlɤɣ ʑo kɯfse ɲɯɕti wo	thi tuɣɤzjuɣβlɯɣ ʑo kɯfse ɲɯɕti wo	['tɕe', 'tuɣɤzjɤɣlɤɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'wo']	['thi', 'tuɣɤzjuɣβlɯɣ', 'ʑo', 'kɯfse', 'ɲɯɕti', 'wo']	0	0.8656716417910447	[0.3333333333333333, 0.782608695652174, 1.0, 1.0, 1.0, 1.0]	0.8526570048309179
tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	tɯrme ci nɯɕar tɕe kɯki nɤki iɕqha	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	['tɯrme', 'ci', 'nɯɕar', 'tɕe', 'kɯki', 'nɤki', 'iɕqha']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
pjɯxtsɯnɯ nɤ pjɯxtsɯnɯ tɕe	pjɯxtsɯ nɤ pjɯxtsɯm tɕe	['pjɯxtsɯnɯ', 'nɤ', 'pjɯxtsɯnɯ', 'tɕe']	['pjɯxtsɯ', 'nɤ', 'pjɯxtsɯm', 'tɕe']	0	0.8979591836734694	[0.875, 1.0, 0.8235294117647058, 1.0]	0.9246323529411764
sɲikuku ʑo nɯtɕu lunɤtsoʁ pjɤŋu	sɲikuku ʑo nɯ tɕu lunɤtsoʁ pjɤŋu	['sɲikuku', 'ʑo', 'nɯtɕu', 'lunɤtsoʁ', 'pjɤŋu']	['sɲikuku', 'ʑo', 'nɯ', 'tɕu', 'lunɤtsoʁ', 'pjɤŋu']	1	0.9841269841269841	[1.0, 1.0, 0.5714285714285714, 0.18181818181818182, 0.15384615384615385]	0.5814185814185814
tsuku ɲaʁ tsuku aqarŋɯrŋe 	tsuku ɲaʁ tsuku aqarŋɯrŋe	['tsuku', 'ɲaʁ', 'tsuku', 'aqarŋɯrŋe', '']	['tsuku', 'ɲaʁ', 'tsuku', 'aqarŋɯrŋe']	-1	0.9803921568627451	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
li ɯkha jozɣɯt	li kha jozɣɯt	['li', 'ɯkha', 'jozɣɯt']	['li', 'kha', 'jozɣɯt']	0	0.9629629629629629	[1.0, 0.8571428571428571, 1.0]	0.9523809523809523
kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	kúwɣrtoʁ ɲɯsaχsɤl jamar ci ma maŋe	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	['kúwɣrtoʁ', 'ɲɯsaχsɤl', 'jamar', 'ci', 'ma', 'maŋe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	iʑora tɤrte chɯnɯβzunɯ ŋu tɕe	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	['iʑora', 'tɤrte', 'chɯnɯβzunɯ', 'ŋu', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕe dɯxpa ma nɯ ɯpɤro ra joɣɯt 	tɕe dɯxpa ma nɯ ɯpɤro ra joɣɯt	['tɕe', 'dɯxpa', 'ma', 'nɯ', 'ɯpɤro', 'ra', 'joɣɯt', '']	['tɕe', 'dɯxpa', 'ma', 'nɯ', 'ɯpɤro', 'ra', 'joɣɯt']	-1	0.9836065573770492	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	tɕendɤre iɕqha nɯ rɟɤlpu ɣɯ ɯχpi pjɤfɕɤt nɤki ɯtɯfɕɤt pjɤβzu tɕe	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	['tɕendɤre', 'iɕqha', 'nɯ', 'rɟɤlpu', 'ɣɯ', 'ɯχpi', 'pjɤfɕɤt', 'nɤki', 'ɯtɯfɕɤt', 'pjɤβzu', 'tɕe']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha pɕoʁ jonɯɕe	tɕendɤre kɯrɯtshoŋpa nɯ ɲɤrga qhe nɯ rŋɯl nɯkɤmbi nɯnɯ tondo qhendɤre ɯkha ɯpɕoʁ jonɯɕe	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'pɕoʁ', 'jonɯɕe']	['tɕendɤre', 'kɯrɯtshoŋpa', 'nɯ', 'ɲɤrga', 'qhe', 'nɯ', 'rŋɯl', 'nɯkɤmbi', 'nɯnɯ', 'tondo', 'qhendɤre', 'ɯkha', 'ɯpɕoʁ', 'jonɯɕe']	0	0.9942196531791907	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0]	0.9920634920634921
nɯnɯ kumarnɯ ŋu tɕe tɕe nɯnɯ	nɯnɯ kumar nɯ ŋu tɕe tɕe nɯnɯ	['nɯnɯ', 'kumarnɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯnɯ']	['nɯnɯ', 'kumar', 'nɯ', 'ŋu', 'tɕe', 'tɕe', 'nɯnɯ']	1	0.9824561403508771	[1.0, 0.8333333333333334, 0.0, 0.0, 1.0, 0.0]	0.4722222222222222
tɕendɤre nɯ jamar ri tɕe kɯki tɤtɕɯ ki nɯnɯ jɤarinɯ jɤɕqhlɤtnɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋga	tɕendɤre nɯ jamar ri tɕe kɯki tɤtɕɯ ki nɯnɯ jɤarinɯ ɯqu jɤɕqhlɤtnɯ ɯqhu tɕe tɕendɤre ɯŋga nɯnɯ toŋga	['tɕendɤre', 'nɯ', 'jamar', 'ri', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤarinɯ', 'jɤɕqhlɤtnɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋga']	['tɕendɤre', 'nɯ', 'jamar', 'ri', 'tɕe', 'kɯki', 'tɤtɕɯ', 'ki', 'nɯnɯ', 'jɤarinɯ', 'ɯqu', 'jɤɕqhlɤtnɯ', 'ɯqhu', 'tɕe', 'tɕendɤre', 'ɯŋga', 'nɯnɯ', 'toŋga']	1	0.9795918367346939	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15384615384615385, 0.2857142857142857, 0.0, 0.5454545454545454, 0.0, 0.25, 0.0]	0.6608832344126462
mbrajqhɤt rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	mbri qhɤ rcanɯ aʁɤndɯndɤt ʑo tuɬoʁ ɕti	['mbrajqhɤt', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	['mbri', 'qhɤ', 'rcanɯ', 'aʁɤndɯndɤt', 'ʑo', 'tuɬoʁ', 'ɕti']	1	0.935064935064935	[0.46153846153846156, 0.0, 0.4, 0.0, 0.2857142857142857, 0.25]	0.23287545787545788
tɕe nɯ ma ɯɕki jɤɣi ra ɯkɯti pjɤme 	tɕe nɯ ma ɯɕki jɤɣi ra kɯti pjɤme	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'ɯkɯti', 'pjɤme', '']	['tɕe', 'nɯ', 'ma', 'ɯɕki', 'jɤɣi', 'ra', 'kɯti', 'pjɤme']	-1	0.9705882352941176	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0, 1.0]	0.9876543209876543
si ɯkɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕar	si kɯphɯt nɯ kɯ li ci ɯrʑaβ ɲɤɕar	['si', 'ɯkɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	['si', 'kɯphɯt', 'nɯ', 'kɯ', 'li', 'ci', 'ɯrʑaβ', 'ɲɤɕar']	0	0.9850746268656716	[1.0, 0.9230769230769231, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9903846153846154
nɯ ɲɯɤʑɴɢɯʑɴɢoʁ qhe 	nɯ ɲɯɤʑɴɢuʑɴɢoʁ qhe	['nɯ', 'ɲɯɤʑɴɢɯʑɴɢoʁ', 'qhe', '']	['nɯ', 'ɲɯɤʑɴɢuʑɴɢoʁ', 'qhe']	-1	0.9230769230769231	[1.0, 0.9166666666666666, 1.0, 1.0]	0.9791666666666666
sɤpɤzrɤzi ɣɯ ɯlocu ri tɕe kɤmɲɯ ɣɯ ɯzgo nɯnɯ	sɤpɤzrɤʑi ɣɯ ɯlocu ri tɕe kɤmɲɯ ɣɯ zgo nɯnɯ	['sɤpɤzrɤzi', 'ɣɯ', 'ɯlocu', 'ri', 'tɕe', 'kɤmɲɯ', 'ɣɯ', 'ɯzgo', 'nɯnɯ']	['sɤpɤzrɤʑi', 'ɣɯ', 'ɯlocu', 'ri', 'tɕe', 'kɤmɲɯ', 'ɣɯ', 'zgo', 'nɯnɯ']	0	0.9655172413793104	[0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	0.9717813051146384
núndʐa nɯ lɯlutɯcha ʑo ɲɯŋu	núndʐa nɯ lɯlu tɯcha ʑo ɲɯŋu	['núndʐa', 'nɯ', 'lɯlutɯcha', 'ʑo', 'ɲɯŋu']	['núndʐa', 'nɯ', 'lɯlu', 'tɯcha', 'ʑo', 'ɲɯŋu']	1	0.9824561403508771	[1.0, 1.0, 0.6153846153846154, 0.0, 0.0]	0.5230769230769231
nɯɕa qajɯ ɯpɯ ŋu tɕe nɯ ɲɯkɤɣɤme ftɕaka ʁɟa tuβzu ɕti ma	nɯ ɕa qajɯ ɯpɯ ŋu tɕe ɲɯkɤɣɤme ftɕaka ʁɟa tuβzunɯ ɕti ma	['nɯɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'nɯ', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzu', 'ɕti', 'ma']	['nɯ', 'ɕa', 'qajɯ', 'ɯpɯ', 'ŋu', 'tɕe', 'ɲɯkɤɣɤme', 'ftɕaka', 'ʁɟa', 'tuβzunɯ', 'ɕti', 'ma']	0	0.9464285714285714	[0.6666666666666666, 0.3333333333333333, 0.2857142857142857, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0]	0.5932539682539683
apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqaʁ tɕe 	apɯŋu nɤ iɕqha spjaŋkɯ ɣɯ ɯndʐi nɯnɯ ɯʑo kɯsɯsu kɯ spjaŋkɯ nɯ ɣɯ ɯndʐi pjɯ́wɣqa tɕe	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqaʁ', 'tɕe', '']	['apɯŋu', 'nɤ', 'iɕqha', 'spjaŋkɯ', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɯʑo', 'kɯsɯsu', 'kɯ', 'spjaŋkɯ', 'nɯ', 'ɣɯ', 'ɯndʐi', 'pjɯ́wɣqa', 'tɕe']	-1	0.9880952380952381	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9411764705882353, 1.0, 1.0]	0.9965397923875432
mɤʑɯ iɕqha  nɯ pɯkɤɣɤla kɯfse ɣɤʑu	mɤʑɯ iɕqha nɯ pɯkɤɣɤla kɯfse ɣɤʑu	['mɤʑɯ', 'iɕqha', '', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑu']	['mɤʑɯ', 'iɕqha', 'nɯ', 'pɯkɤɣɤla', 'kɯfse', 'ɣɤʑu']	-1	0.9850746268656716	[1.0, 1.0, 0.0, 0.2, 0.15384615384615385, 0.0, 0.0]	0.3362637362637363
tham ɣɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	tham ɯ tɕe tɕendɤre ɯtɯrpa shijin ɣɤʑu gongjin ɣɤʑu	['tham', 'ɣɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	['tham', 'ɯ', 'tɕe', 'tɕendɤre', 'ɯtɯrpa', 'shijin', 'ɣɤʑu', 'gongjin', 'ɣɤʑu']	0	0.9902912621359223	[1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9629629629629629
tumbro mɤcha sna ra kɯtu me	t sɯŋgo u	['tumbro', 'mɤcha', 'sna', 'ra', 'kɯtu', 'me']	['t', 'sɯŋgo', 'u']	-3	0.2777777777777778	[0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0]	0.047619047619047616
tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯtɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	tɕe nɯnɯ tɕu sɯŋgɯ jɤazɣɯt tɕe sɯŋgɯ ɯrkɯ nɯ tɕu nɤkinɯ qachɣa ci pjɤkɤmdzɯci	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯtɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	['tɕe', 'nɯnɯ', 'tɕu', 'sɯŋgɯ', 'jɤazɣɯt', 'tɕe', 'sɯŋgɯ', 'ɯrkɯ', 'nɯ', 'tɕu', 'nɤkinɯ', 'qachɣa', 'ci', 'pjɤkɤmdzɯci']	1	0.9934640522875817	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.0, 0.25, 0.3076923076923077]	0.702240067624683
tɕeri nɯnɯ tɤmdzɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ 	tɕeri nɯnɯ tɤmdɤrgi tɯrdoʁ ɣɯ ɯmɯntoʁ nɯ	['tɕeri', 'nɯnɯ', 'tɤmdzɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ', '']	['tɕeri', 'nɯnɯ', 'tɤmdɤrgi', 'tɯrdoʁ', 'ɣɯ', 'ɯmɯntoʁ', 'nɯ']	-1	0.975609756097561	[1.0, 1.0, 0.9411764705882353, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9926470588235294
tɕe ɯkɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti 	tɕe kɤpa ɲɤme qhe tɕendɤre nɯtɕu tɕe tɯsi ʑo kɤnɤjo pjɤɕti	['tɕe', 'ɯkɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti', '']	['tɕe', 'kɤpa', 'ɲɤme', 'qhe', 'tɕendɤre', 'nɯtɕu', 'tɕe', 'tɯsi', 'ʑo', 'kɤnɤjo', 'pjɤɕti']	-1	0.9830508474576272	[1.0, 0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9907407407407407
ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	ki tɕhɯkɤɣar ɣɯ ʑmbri sthɯci mɯ́jwxti	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	['ki', 'tɕhɯkɤɣar', 'ɣɯ', 'ʑmbri', 'sthɯci', 'mɯ́jwxti']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɤkhe pɣɤtɕɯ nɯ kɯ nɤki kuɕɯm	tɤkhe pɣɤtɕɯ ɣɯ nɯ kɯ nɤki kuɕɯm	['tɤkhe', 'pɣɤtɕɯ', 'nɯ', 'kɯ', 'nɤki', 'kuɕɯm']	['tɤkhe', 'pɣɤtɕɯ', 'ɣɯ', 'nɯ', 'kɯ', 'nɤki', 'kuɕɯm']	1	0.9508196721311475	[1.0, 1.0, 0.5, 0.5, 0.3333333333333333, 0.2222222222222222]	0.5925925925925926
tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɲɯtɯsna toti ɲɯŋu	tɕendɤre nɤʑo rcanɯ maka pɣa ra ɣɯ nɯtɤru ɯɲɯtɯsna toti ɲɯŋu	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɲɯtɯsna', 'toti', 'ɲɯŋu']	['tɕendɤre', 'nɤʑo', 'rcanɯ', 'maka', 'pɣa', 'ra', 'ɣɯ', 'nɯtɤru', 'ɯɲɯtɯsna', 'toti', 'ɲɯŋu']	0	0.9915966386554622	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333333, 1.0, 1.0]	0.9939393939393939
tɤɕime nɯ khɯɣɲɟɯ ɯrkɯ nɯtɕu thɯari tɕe 	tɤɕime nɯ khɯɣɲɟɯ ɯrkɯ nɯ tɕu thari tɕe	['tɤɕime', 'nɯ', 'khɯɣɲɟɯ', 'ɯrkɯ', 'nɯtɕu', 'thɯari', 'tɕe', '']	['tɤɕime', 'nɯ', 'khɯɣɲɟɯ', 'ɯrkɯ', 'nɯ', 'tɕu', 'thari', 'tɕe']	0	0.9620253164556962	[1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 0.2222222222222222, 0.25, 0.0]	0.6304563492063492
rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯ ldɯɣɯ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzunɯ	rŋɯl kɯ qaʁ pjɤsɯβzu rŋɯl kɯlldɯɣɯ pjɤsɯβzu rŋɯl kɯ tɯrpa pjɤsɯβzunɯ	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'ldɯɣɯ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzunɯ']	['rŋɯl', 'kɯ', 'qaʁ', 'pjɤsɯβzu', 'rŋɯl', 'kɯlldɯɣɯ', 'pjɤsɯβzu', 'rŋɯl', 'kɯ', 'tɯrpa', 'pjɤsɯβzunɯ']	-1	0.9852941176470589	[1.0, 1.0, 1.0, 1.0, 1.0, 0.4, 0.15384615384615385, 0.16666666666666666, 0.3333333333333333, 0.2857142857142857, 0.13333333333333333, 0.0]	0.5394078144078144
nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe 	nɯ ɯŋgɯ pjɯɣinɯ tɕe tɕe	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe', '']	['nɯ', 'ɯŋgɯ', 'pjɯɣinɯ', 'tɕe', 'tɕe']	-1	0.9787234042553191	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
jiqi pjɯlɤtnɯ ɲɯɕti tɕe 	ɯɯtɕhi pjɯlɤt ɲɯɕti tɕe	['jiqi', 'pjɯlɤtnɯ', 'ɲɯɕti', 'tɕe', '']	['ɯɯtɕhi', 'pjɯlɤt', 'ɲɯɕti', 'tɕe']	-1	0.7659574468085106	[0.2, 0.8571428571428571, 1.0, 1.0, 1.0]	0.8114285714285714
tɕe nɯnɯ chɯnɯtsɯm qhe 	tɕe nɯnɯ chɯnɯtsɯm qhe	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe', '']	['tɕe', 'nɯnɯ', 'chɯnɯtsɯm', 'qhe']	-1	0.9777777777777777	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
khɯna ndɤre 	khɯna mɯpɯfɕɤt tɕi ŋuɤ	['khɯna', 'ndɤre', '']	['khɯna', 'mɯpɯfɕɤt', 'tɕi', 'ŋuɤ']	1	0.47058823529411764	[1.0, 0.15384615384615385, 0.0]	0.38461538461538464
tɕheme kɯpɣi nɯ kɯ nɤkinɯ rɟɤlpu ɣɯ ɯjaʁ nɯ ɲɤ ɯtɕɯ nɯ ɯjaʁ ɲɤsɯɕlɯɣ qhendɤre jo	tɕheme kɯpɣi nɯ kɯ nɤkinɯ rɟɤlpu ɣɯ ɯjaʁ nɯ ɲsɯtɕɯ nɯ ɯjaʁ ɲɤsɯɕlɯɣ qhendɤre	['tɕheme', 'kɯpɣi', 'nɯ', 'kɯ', 'nɤkinɯ', 'rɟɤlpu', 'ɣɯ', 'ɯjaʁ', 'nɯ', 'ɲɤ', 'ɯtɕɯ', 'nɯ', 'ɯjaʁ', 'ɲɤsɯɕlɯɣ', 'qhendɤre', 'jo']	['tɕheme', 'kɯpɣi', 'nɯ', 'kɯ', 'nɤkinɯ', 'rɟɤlpu', 'ɣɯ', 'ɯjaʁ', 'nɯ', 'ɲsɯtɕɯ', 'nɯ', 'ɯjaʁ', 'ɲɤsɯɕlɯɣ', 'qhendɤre']	-2	0.9615384615384616	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.125, 0.0, 0.0]	0.6380208333333334
